Title,Creators,Genre,Rating,Views,Likes,Engagement,Subscribers,Release Date,Synopsis
A DeadbEAT's Meal,CHEESE,slice of life,9.2,6175682.0,885499,0.1433848115884205,126640,2022.0,"Now a major (K-Drama) adaptation.                                                                                                                                                                                                       
What’s better than a good meal? My name’s Jaeho and I love food. While some may call me a deadbEAT because I don’t have a job at the moment, I’m just your normal happy guy who loves eating and my girlfriend of 7 years… That is until I got a breakup text yesterday… Where did things go wrong? I keep trying to look back through the years, but I just can't figure it out..."
A Fake Affair,Akiko Higashimura,romance,9.18,1601628.0,232021,0.1448657241257021,49309,2022.0,"After searching and failing to find a husband for 3 years, Shoko Hama is ready to give up. Tired from work and marriage-less future prospects, she quits her job and travels on a solo trip to Korea. On the plane ride there, Shoko meets the young and attractive Jobanni Park, but accidentally tells him… she’s married? Now caught in her own web of lies, Shoko is about to have the wildest time of her life!"
A Good Day to be a Dog,"Lee Hey, Lee Hye",romance,9.84,113873554.0,11227234,0.09859386666723338,1433149,2018.0,"Hana has made every effort to avoid an inevitable family curse... of turning into a dog after her first kiss. Worst of all, the only way for her to break the curse is to get a second kiss. How will that work when Hana's first kiss is with a guy who is deathly afraid of dogs?!"
A Man's Man,"Dogado, Ha Neulso, Lucas",drama,9.82,11054652.0,1364826,0.12346168834622745,137431,2021.0,"Yuhyeon becomes the youngest CEO of Hansung, a successful electronics company built on toxic work culture, but nobody he cares about is there to celebrate with him. After a night of drinking and wondering if he could change the past, he wakes up the next morning, 20 years younger at the beginning of his career. Armed with the experience and insights that made him CEO, Yuhyeon begins to revisit broken relationships and battle the enablers of Hansung's cut-throat work environment. But he does not yet know how changing the past will affect his future..."
A Mark Against Thee,gotaeho,drama,9.52,3277990.0,336700,0.10271538351245733,60488,2022.0,"Innocent man framed for murder and sentenced to death. Released 17 years later after his name was cleared. The times have changed. Yeop has changed. His friends and family have changed. Nothing is the same anymore. The harsh reality surrounding him turned Yeop from a grateful young man to a stoic, skeptical person. And now, he wants to exact revenge on everything that worked together to ruin his life."
A Summer Night's Dream,"Kan, Kim su bak",romance,8.07,19722171.0,1849855,0.09379570839336096,551272,2021.0,"Have you ever wondered if the person you like is dreaming about you? Teacher Yeoreum Han doesn't have to guess -- she can make it happen, with her ability to walk into other people's dreams. She can even link the dreams of two people together, and use this ability to play Cupid for her students. But her matchmaking goes awry when she enters the dream of Si-u Park -- a lucid dreamer, who realizes that Yeoreum is walking into his dream. Si-u and Yeoreum's lives become intertwined after this incident, weaving a tangled web of love, friendship, and dreamers at Hanseo High."
A Useless Villain,"ODI, Yeoul",action,8.68,11621852.0,1278937,0.11004588597411152,458667,2021.0,"High-school student Dongjin Kim seems like a typical moody teenager, but underneath it all, he's a powerful psychic ""villain"" who aims to destroy humanity. But there's a catch -- every time he uses his powers to kill, he is thrown back in time. Trapped in this time loop, Dongjin tries to narrow down the culprit by doing the one thing he knows: killing those around him. Will he be able to escape from the time loop and achieve his goal as a villain?"
A Whirlwind Campus Affair,Uiyoung,drama,9.4,15772738.0,2146871,0.1361127662172541,292004,2022.0,"Rumor has it that Baram Oh had an affair with her married art school professor. It’s been four years since that debacle, and now she’s back at campus to try and enjoy her college life. But she’s not the only thing who’s returned: there’s rumors of a water ghost roaming the halls, and it just might be following her around."
ANT,Jaehee,thriller,9.22,2048062.0,169852,0.08293303620691171,92535,2022.0,"They live under our feet... 
Sihwan Kim decides to stay at Dabin Park's house for a while. Little does he know that unidentified ants dwell below...
Through an experiment, a monster-like ant creature is born and begins to kidnap people. Will Sihwan and Dabin, who are now caught up in the incident, be able to escape after twists and turns?"
AXED,"Emi MG, Shren Patel",comedy,9.64,39748482.0,4084549,0.10275987394940013,492617,2019.0,"Meet Axelia. Since she was a little girl, all she's ever wanted to do was become a Monster Hunter. Tough and tenacious, she worked hard to achieve her dream. And then on the day she graduated from Monster Hunter school, with her whole professional life ahead of herâ€¦the world declared eternal peace between monsters and humans. Well then. Now, with a useless degree, and no other viable job skills, Axelia must take on any job that will have her. Alongside a wisecracking, underachieving demon and pretty wood nymph whose roots don't quite reach the soil, Axelia is determined to find the adventure she craves , even if it's at a soul-crushing minimum wage job. Girl's gotta eat, right?"
About Death,"Hyeono, Sini, sini",drama,9.83,6500265.0,409767,0.06303850689164212,147317,2014.0,"At the border between life and death, someone is waiting for you... ""How would I had time to think about death when I haven't yet figured out life...?"" About Death is a collection of poignant conversations on the inevitable rhythm of life and loss."
Acception,Colourbee,drama,8.97,183534834.0,16499642,0.08989923950894248,900975,2019.0,"With his rainbow-colored hair and love of all things fashion, Arcus is anything BUT your average teenager. He's an upbeat independent thinker, proud fashionista, and like the rest of us, is just looking for a few friends to call his own. 
 Acception may be Arcus' story , but it's all OUR stories too - and it is for anyone who's ever struggled to fit in, find love, or thought that High School was pretty much the worst thing ever invented."
Act Like You Love Me!,XUANN,romance,9.75,128935287.0,11779284,0.09135810897136329,1503125,2021.0,"25-year-old Ji-eon is stressed, overworked, and penniless. When a mix-up at a temp job has her spending a day as famous actor Doyun Nam's personal assistant, she takes her anger out on a doll... which turns out to have the magical ability to control him at her every whim. Now it's her turn to be the boss."
Acursian,"Carole Barrowman and Erika Lewis, John Barrowman",supernatural,7.22,574297.0,36596,0.06372312583906933,57468,2018.0,"Starring John Barrowman, Acursian is a time-traveling magical journey set between 1745 and present day that follows Charlie Stewart, a dislikeable lawyer whose bloodline is cursed by the Gods after Charlie's ancestor, Prince Charles Edward Stewart, makes a deal with Bregon, the god of war. The exchange quickly backfires with Bregon stealing three talismans from his sisters, the goddesses of fate and time, and a battle soon ensues. Until the talismans are returned, the three sisters can no longer control fate and time, and Charles Edward Stewart and his descendants are cursed to lose everything on their 40th birthdays."
Adventures of God,"Corey, Teo",comedy,9.42,509074618.0,35247807,0.06923897942206972,1597043,2016.0,"In this slice of (eternal) life, you'll meet God, visit Heaven and learn that what goes on behind the pearly gates isn't exactly the way the good book describes it. For starters, it's a pretty unhealthy work environment - what with God's ginormous, fragile ego and heavy drinking problem. The good news is that while heaven is a lot less holy than expected, it's much more hilarious too."
Aerial Magic,walkingnorth,fantasy,9.68,18221275.0,1848678,0.10145711537749143,577835,2018.0,The daily life of an apprentice witch.
After School Lessonsfor Unripe Apples,"JANE, Soonkki, WasakBasak",drama,9.86,5500000.0,910455,0.16553727272727273,168931,2021.0,"Mi-ae is just a normal middle school girl trying to survive school. She likes reading comics, the pop group ""The Fire Boys"", and karaoke. One day, a boy she used to know transfers to her school and begins to stir up trouble. No matter what she does, it seems he just doesn't appreciate her efforts to get to know him. What's up with that?"
Agatha,Dain Lee,drama,9.07,4952532.0,725715,0.14653413647806818,162313,2021.0,"Despite her title, Princess Agatha was a sweet and unassuming girl who lived with relatives away from the royal palace. When her father’s sudden death put her on the throne, she was happy to become the Queen Consort instead, letting her husband Halon rule as the King of Zerlasha. Little did she know that Halon would scheme behind her back, allying with the powerful Kingdom of Cavenia, an erstwhile enemy. With her country Zerlasha falling prey to corruption and crime, the time arrives for Agatha to step up as a true queen and leader. Will Queen Agatha take a stand against King Halon to save her country and protect her people?"
Age Matters,Enjelicious,romance,9.78,400155246.0,29318576,0.07326800358878714,3654424,2018.0,"She's a hopeless romantic who's turning 30's  and is not super happy about it. He's a reclusive billionaire who's hired her to be his assistant , and he's not too happy about that either. Together they rewrite the rules of friendship, love, work and the BEST way to clean someone's apartment."
Aisopos,"Dogado, Yangsoo Kim",drama,9.72,5831165.0,309108,0.05300964730032506,62557,2014.0,"When his parents' love affair draws the ire of a powerful ruler in Ancient Greece, a young Aesop is taken away to become a slave under one of the most powerful men in the city. You know his fables, but do you know his story?"
Alice Elise,Nicky Soh,fantasy,8.94,1319603.0,135312,0.1025399305700275,61074,2018.0,"On a visit to her grandparents' home, Alice falls through a mysterious door into Hell. In order to return to the world of the living, Alice must race against time to get to the center of Hell to return home. However, time may not be the only thing Alice is up against..."
All That We Hope to Be,it sun,slice of life,9.52,2681315.0,242030,0.09026541081521566,74528,2015.0,Sometimes we just can't get out of a ditch; yet we still hope.
All That You Are,Brayden Sato,drama,9.22,1729079.0,113236,0.06548919974159653,50094,2015.0,"Each day is a desperate struggle on the decaying streets of Kansai Core-IV, especially for Amelia and her newborn child. So when a citywide bounty is announced and $1000 given to every able-bodied citizen, she faces a difficult choice: Use the cash to survive another day or race against an entire city for the chance at a new life. Whichever path she chooses, her demons are sure to follow."
All of Us Are Dead,Joo Dong-geun,thriller,8.97,20534279.0,1437923,0.07002549249476936,540060,2021.0,"Life at Hyosan High School is nothing specialâ€¦ until the students realize they're in ground zero of a deadly virus that turns its victims into flesh-eating monsters. As the virus tears through their schoolmates in a matter of hours, they realize they have nowhere to run. Trapped in their high school with zombified versions of their friends and teachers, they must find a way to fight -- and escape with their lives."
Always Human,walkingnorth,romance,9.55,53809056.0,2828348,0.05256267643870206,715240,2015.0,"This is a story about nanobots, genetic engineering, and two girls falling in love. No matter how technology changes us, we'll always be human."
American Road Trip,"Little Corvus, Patrick Flores-Scott, WmW",drama,9.61,1977373.0,365385,0.18478304295648823,102000,2020.0,"Ever since his brother left to serve in Iraq, Teodoro ""T"" Avila's life has been in the pits, until he runs into the girl of his dreams and realizes there might be more to life than video games. But when Manny returns home an utterly different person, it's a bombshell for the Avilas that leaves T shell-shocked. Determined to impress Wendy and in denial of his brother's condition, T doubles down on his studies, only to be hoodwinked into a road trip by Xochitl. With nothing but the road ahead of them, how much will T and Xo need to sacrifice to help save Manny from himself before it's too late?"
Andy Bass,"Gia, KenneDuck",comedy,9.33,13034051.0,1910786,0.14659954913480083,170037,2020.0,"Andy Bass is just like any other high school sophomore. She has to deal with maintaining grades, having an arch-nemesis, falling for a cute transfer student, and most importantly, being a vertical mermaid! (Totally normal, right?) Andy is the most hideous creature alive, and she still has to attend public school!"
Anti-Monster Force,Goaten,fantasy,9.38,4729633.0,548871,0.11604938480427551,172628,2021.0,"The Anti-Monster Force -- a group of hardened mercenaries contracted by the military to combat monsters. It's not quite where Regan, an ordinary young factory worker, expected to find himself, but a drunken night out with his friend leads him to sign an enlistment form. Before he can blink, he's through boot camp and the newest member of the AMF. Despite being assigned all kinds of grueling and humiliating tasks as the newbie, Regan does his best to fulfill his duty and protect humanity from fearsome monsters!"
AntiSTALKER,VOKIVORMOK,romance,9.71,49090969.0,5104895,0.10398847494739817,683093,2020.0,"At this school usual students study with vampires from wealthy families. She is a representative from disciplinary committee, he is a guy who breaks school rules. She is a hunter, he is a target. He is her stalker, she is his target."
Aphrodite IX,"Matt Hawkins, Stjepan Sejic",sci-fi,8.8,2448583.0,167904,0.06857190464852529,125288,2018.0,The Aphrodite protocol was initiated in an attempt to save humanity from a predicted extinction level event. Its mission was to engineer humans that could survive via technological singularity and genetic enhancement to repopulate the Earth.
Apocalyptic Horseplay,Boredman,supernatural,9.72,17477795.0,1404368,0.08035155464404978,152343,2016.0,"The terrible Horsemen of the Apocalypse have reformed and sworn off their ancient ways. Now retired and leading peaceful lives in a small town of England, these ancient calamities eventually find their anonymity, as well as their very existence, threatened by the arrival of one nosy student journalistâ€¦ and a child who could bring about the End of the World."
April Flowers,ccustard,fantasy,9.47,16193307.0,1341646,0.08285188442360786,386397,2018.0,"Ghosts and demons roam the earth, and it's up to exorcists to stop them. Powerful, fearless, and courageous- it's April's dream to become an exorcist, and when she's admitted into Elden Academy, the top school for exorcism, she's more than excited to start. However, the appearance of an unexpected roommate reveals the secrets and lies that lay within the world of ghost hunting."
Arma,"SGT, Sgt.",superhero,9.38,12576295.0,1301841,0.10351546301991167,265518,2019.0,"What if you developed superpowers that could change your life only to discover that these incredible abilities only worked onâ€¦animals? When you're teenager Jin Lee, that's a pretty strange concept to wrap your head around -- especially when you wish your destructive powers could help you overcome the bullies who torment you at school instead. But Jin is quickly learning that there's a place in this world for a special individual like him -- and he's definitely not the only one of his kind out there."
As Per Usual,Dami Lee,slice of life,9.42,118497597.0,9868326,0.08327870142379343,489804,2016.0,"Have you ever eaten a sandwich so vigorously that crumbs got all over your hair and when you went to brush it off, split ends from your tired, disintegrating hair also fell out and you had to ask yourself, 'Am I even real?' No? Just me? Okay. Anyway, this is a comic about learning to be a real lady person."
Assassin Roommate,Monica Gallagher,romance,9.28,71100000.0,3800000,0.053445850914205346,871092,2017.0,"A nerdy, introverted gal and an extroverted, former frat guy move into an apartment together after college -- it's a win-win situation for two people who want nothing to do with one another"
Asterion,NeverDraws,drama,9.04,2184962.0,453176,0.20740681073629655,99736,2021.0,"When Asterion wished upon a star for a better life, they never imagined an agent of the stars would actually come and grant it! Now they are the newest member of the Starlight Assembly, tasked with granting wishes made on the stars that light up the night sky. But even with their seemingly unlimited abilities, not every wish will come true..."
Atelier on the Sunflower Hill,Roctis Tray,fantasy,9.26,2806163.0,358724,0.1278343417684575,159901,2021.0,"After discovering a hidden chamber inside her late uncle's house, Evangeline Griffon unintentionally awakens an ancient being who calls himself Vernon. Bound by a mysterious contract, Eva apprehensively accepts Vernon as her guardian and begins her new life in the countryside."
Athena Complex,Kaisar,fantasy,9.53,44267245.0,3123912,0.07056937923288427,563666,2017.0,"Suffering from heartbreak after being rejected by Poseidon, goddess of wisdom Athena becomes human to seek revenge... but as a high school boy. There she plots to befriend Poseidon's reincarnation, Adrian, who doesn't have the slightest clue about the world of gods. But will her sweet vengeance be thwarted by other opposing forces, or will her own one-sided love hinder her plans?"
Aura from Another Planet,"Kyusam Kim, kim kyusam",comedy,9.24,4873901.0,288961,0.05928741679406291,52608,2014.0,"Aura is a certified buff spell caster from Planet Leviathan that came to earth by a portal accident. She attends school on earth as a way of adapting, and never fails to find friends, old alien frenemies, and troubles with her buff spells."
Average Adventures of an Average Girl,lallirrr,slice of life,9.28,9811253.0,617373,0.06292499031469273,75050,2015.0,"Average Adventures of an Average Girl is a webcomic that talks about bad luck, a little bit of daydreaming and a lot of personal (and weird) daily experiences seen from the eyes of young wanna-be artist! If something can go wrong, it will go wrong. But it will make a great story"
Aza,usaesae,fantasy,9.74,6577253.0,752850,0.11446267917624577,288508,2022.0,"Throughout history, humans have been at war with the Fallen, demonic creatures who were banished to live in the Barrens for their sins. One day, the king of the Fallen, Azazel, is captured by the imperial hunters led by General Mu Ryang. But contrary to the general’s initial beliefs, Azazel isn’t the cold-hearted monster the legends have made him out to be. In fact, he shows compassion for his fellow Fallen who have been ruthlessly hunted down by the humans, and even offers himself up in exchange for his people’s safety. After this eye-opening encounter, Mu Ryang begins to question who the sinners really are, and Azazel plans to use the general’s changing perspective to turn him against the crown prince, Jeong Jin, and put an end to centuries' worth of conflict."
BOO! It's Sex,"Danielle Corsetto, Monica Gallagher",slice of life,8.83,99578893.0,5161468,0.05183295218997865,653115,2018.0,"Four high school classmates move into a former sorority house for their first year of college, and immediately discover the ghost of a dead sorority girl stuck in a discarded bottle of tequila. While the freshwomen are settling into college life, Tara settles herself into the center of their personal lives, acting as a seasoned mentor for their transition from girls to ladies.â€‹"
BRAIN Anthology,Various Artists,horror,9.4,6953048.0,874532,0.12577678163590988,146274,2020.0,"Are you ready for BRAIN Anthology? From mind-bending stories, to disturbing tales of our most primal fears, this anthology is designed to make you think and keep you up at night! New stories released every Saturday. Featuring stories from the 2020 Short Story Contest."
Back to You,Honey B,drama,9.66,41998457.0,5237528,0.12470762913980388,773926,2020.0,"What if an unexpected accident suddenly transported you back to ten years ago? For Hayoung, suddenly traveling back in time to high school means the opportunity to save the life of Jaehyun, the one person she's always loved... Will she be able to change both of their fates?"
Backchannel,"Andie Tong, Stan Lee, Tom Akel",superhero,9.64,2140822.0,171585,0.08014912029117788,150271,2018.0,"On the surface, Tom Tanner is having an average high school life - struggling to stay on the lacrosse team, hiding his affections for his friend Sally, and trying to keep his head down and grades up. What his father, an LA police detective, and friends don't know is that Tom is an engineering prodigy and is being recruited by BACKCHANNEL, a decentralized hactivist group causing havoc at prisons across the U.S."
Bad Signs,"Jimena Aranda, Nawa",comedy,9.54,18616308.0,2691979,0.14460326934857332,288419,2019.0,"The pilots fudged their flight-checks and the plane engine's probably going to blow, but what else can you expect when Mercury is in retrograde? So much for the paradisiacal vacation these twelve contestants signed up for. Now all twelve members of the zodiac are trapped on a real desert island with nothing to eat but each other and some monkeys. Who will win? Who will survive? Only the stars know for sure."
Bastard,"Carnby Kim, Youngchan Hwang",thriller,9.87,150388974.0,8084807,0.053759306849184306,1746388,2015.0,There is a serial killer in my house!
Batman: Wayne FamilyAdventures,"CRC Payne, StarBite",slice of life,9.73,39000000.0,3200000,0.08205128205128205,1000000,2021.0,"Batman needs a break. But with new vigilante Duke Thomas moving into Wayne Manor and an endless supply of adopted, fostered, and biological superhero children to manage, Bruce Wayne is going to have his hands full. Being a father can't be harder than being Batman, right?"
Be My Villain,mintibi,romance,9.62,64195106.0,5696806,0.08874206080444824,771026,2022.0,"Mills is your average high school senior, despite having 2 super-agent dads who take down highly dangerous criminals. But during an attack on the city, his dads' arch nemesis, Shadowmaker, ends up saving his life! Being rescued by a supervillain is strange, but it only gets stranger when Shadowmaker asks him out on a date!"
Be Still My Heart,Ilkwon Ha,sports,9.14,693883.0,79640,0.11477439280109182,31028,2022.0,"A wayward teenager with existential questions, Sugu has a secret that he can’t tell anyone: he has a swimsuit fetish. When his homeroom teacher catches him peeping on the girls’ water polo team at school, Sugu is given only one way out. He must disguise himself as a girl and join the water polo team. He reluctantly accepts, only to discover that there’s much more to the sport than splashing around with cute girls in swimsuits. Somewhere along the way, Sugu might even discover the reason his heartbeat is taking up a new rhythm. 
"
Beetle Hands,Herhumanist,horror,9.68,3146442.0,453853,0.14424324363836993,147213,2020.0,"Welcome to the Heartland, a nightmarish realm where your own memories come back to hunt you -- literally. Dragged into the Heartland by the terrifying Beast that lives inside it, Matthew must survive long enough to free himself and his best friend Kenma before the Beast consumes them both. Better run fast, Matthew, before the Beast can catch you."
Before We Knew It,Nakano Mayaka,romance,8.76,46873139.0,4675812,0.09975461639127689,701599,2020.0,"A stranger to love, Kano's only romantic experience lies in novels. Her love of books has driven her to pursue a career in editing. When she's assigned to work with playboy best-selling author Kagaya, she becomes determined to succeed despite their ever-complicating relationship!"
Behind the Curtain,dagwa,romance,8.4,1955058.0,222786,0.11395365252590972,125451,2021.0,"Juyeon has a crush on the new recruit to the theater club, Sol. Things seem to be going well until Juyeon's ex girlfriend, Minkyeong, joins the club and approaches Juyeon with questionable intentions. As if running into Minkyeong wasn't enough, the trio are asked to perform in a play, ""The Maids"" by Jean Genet, for the annual theater club performance. Will Juyeon be able to unravel their tangled relationships and find love?"
Behind the GIFs,"AC Stuart, Kat Swenski",comedy,9.49,119947537.0,8797777,0.07334687497584881,334986,2016.0,"While exploring the dusty catacombs of a Pharaoh's tomb, intrepid explorers AC Stuart and Kat Swenski discovered an ancient relic that imbued them with the power to see the story behind any animated GIF. In a separate incident, they were bitten by a radioactive cartoonist. They now use their combined powers to explore the truth Behind the GIF."
Best Teacher Baek,"Drawways, Ganjjajang, Rhy-Me",action,9.87,27636901.0,2514476,0.09098255987529137,357200,2022.0,"Once the finest instructor in the Blood Cult, Suryong Baek is killed, only to to wake up in the body of someone who teaches martial arts at a small rural academy. His new body may be weak, but he knows how to fix it, and it’s not the first time that he’s found himself in a body that can’t access its inner power. Curing his body requires money, however, and Suryong decides that becoming the greatest instructor at a top academy is the best way to do it. Since he’ll be up against tough competition, Suryong will have to use everything he’s got to become a teaching superstar.
"
Beyond Virtual,EGA,drama,9.15,3923846.0,506193,0.1290042983338286,187841,2021.0,"High schooler Sora Yeom has the perfect life: she lives in a beautiful house, wears the latest fashion, and even goes on dates with her favorite idol member. There's just one catch -- none of it is real! Sora lives out her fantasy life in VR, making reality feel boring by comparison. With the help of her best friend Yiheon, who dreams of being a real-life idol, Sora must find her place in a world where most people would rather escape into VR than face reality."
Big Jo,Jungle Julia,romance,9.17,75643350.0,5693564,0.07526853318897167,553300,2016.0,"Jo doesn't take crap from no one. 
 
 Being fat as a teenager isn't easy, even when you know you're awesome. Watch as the clever Joan Rodriguez deals with school, bullies and all those people trying to change her."
Bite Me,AffectedMind,thriller,8.25,36480736.0,1456533,0.03992608592107352,432808,2017.0,"Tiana moved to Mainland to study and have peaceful life. Unfortunately Tyler, her schoolmate won't let this happen, as it turned he's a vampire and bites her. Soon the strange things start to happen. Tiana tries to push him away afraid he will abuse her. However affection towards him seem to be stronger. Will addiction turn into something more? Or after discovering the truth she will turn her back to him?"
Bitten Contract,sungeun,romance,9.6,57030455.0,4464897,0.0782896962684236,775123,2021.0,"Who needs medicine when a vampire's bite can instantly make you feel better? Chae-i visibly suffers from a chronic headache, which has earned her a terrible reputation as an actress. When she happens to get a taste of relief after getting bitten by the top star, Ijun -- who turns out to be a vampire -- she asks him to continue biting her, but Ijun offers a contractual relationship instead. What is his motive? Will Chae-i find relief?"
BlackSmith,Boredman,supernatural,9.59,3295365.0,495523,0.1503696859073274,98783,2021.0,"Zoa always thought there was nothing more cruel and monstrous than a pirate -- then she became one. Thanks to a mysterious Jinn, her soul is trapped in the body of the dread pirate BlackSmith, the man who tried to kill her. Now she must lead his bloodthirsty crew and sail under the flag that terrorized her village in search of a way to get her life back. Sadly, with each raid and battle, Zoa is learning that monsters aren't born. They are made."
Blades of Furry,"Deya Muniz, Emily Erdos",romance,9.57,44689831.0,4084365,0.09139361032714578,533045,2020.0,"Emile is an up-and-coming skater in the beloved sport of Skate Battles, a high-stakes combo of figure skating and martial arts. Radu is a well-known senior skater and several time champ with the world at his feet. However, during an ill-fated match between the two, Emile discovers Radu's secret, which could threaten to destroy him. Will Emile keep his secret? Or could this rivalry turn into something more...?"
Blood-Ink,Lupicut,action,9.66,56587599.0,5171027,0.09138092252332529,675827,2018.0,"In the Republic of Terragua, being an assassin is not only legal, but quite profitable if you play your cards right. It's as simple as accepting a Blood-Ink, taking out the target, and getting paid. As long as you follow the rules and pay your taxes on time, there shouldn't be any problem at all. At least, that's what Maya thought until she met Rama, an unlicensed assassin with a thirst for vengeanceâ€¦"
Bloodhounds,Jeong Chan,action,9.24,2301171.0,187346,0.08141333260327024,115128,2022.0,"Bark, bark! Yes, I aim to please and do your bidding. And I’ll certainly never bare my teeth – that is, as long as you don’t show your back. Because it’s a dog-eat-dog world out there. Whether you’re a judge, CEO, boss of the criminal underworld, or a nobody, it doesn’t matter. In the face of money, all are equal."
Bloodless Wars,Tovon,sci-fi,9.28,4582148.0,396512,0.0865340883795111,145286,2019.0,"If the bullets are virtual, then why does death feel so real? Questions like these are always front-of-mind on the front lines of the wars of the future, where virtual reality plays out in real time, and if you're killed in action you can lose everything but your life. But for elite soldier Nick, and his team of hardened warriors, the stakes are even higher as they race against time to win a war with very real world consequences."
Blue,kennsaty,drama,9.83,1890707.0,315724,0.16698726984138737,155380,2022.0,"As a bridge between the living and the dead, Juni is an outcast at her new school. One peculiar ghost may be able to change her bleak school life, however. He may be a ghost, but Jimmy seems to understand Juni better than any of her classmates. Juni tries her best to ignore him, but when Jimmy suddenly disappears, Juni finds herself longing for the ghost she once took for granted."
Blue Matter,forgotuser,fantasy,9.68,9555389.0,1321251,0.1382728636165414,185708,2021.0,"Sometimes when you feed a stray dog, it follows you home. Sometimes that dog is a blood-drinking Demon and it follows you to the home of Angels — powerful beings who double as a Demon’s favorite snack and their mortal enemy. "
Bluechair,Shen,slice of life,9.72,587613072.0,49604161,0.0844163674425541,1420229,2014.0,The internet's favorite visual stand-up comic to make memes out of.
Boyfriend of the Dead,Ushio,comedy,9.73,436790082.0,30304069,0.06937902266746065,2068078,2017.0,"She's a smart, independent young woman who's kicking ass and struggling to make her way through the middle of the zombie apocalypse. Just her luck: one day she goes out searching for food and shelter and ends up finding a boyfriend instead. And, oh yeah, because modern love isn't hard enoughâ€¦he's UNDEAD!"
Boyfriends.,refrainbow,slice of life,8.87,500201087.0,25515771,0.051011026691351435,2481101,2021.0,A comic about getting yourself a boyfriend... or multiple boyfriends! Four college students begin a polyamorous relationship and navigate the adventure that is their dating life!
Brass & Sass,antlerella,romance,9.71,73185562.0,8804570,0.12030473988844959,771411,2019.0,"It may have been the music that attracted her to band class, but it was love that made her stayâ€¦even if she doesn't have any musical talent whatsoever. But what high schooler Camilla lacks in ability, she makes up for in passion , especially when it comes to Victor, the handsome musician who's caught her eye. Will love rule the day, even when your crush-of-choice is a real brass-hole? Read on to find out!"
Brimstone and Roses,Speremint,romance,9.44,46850313.0,5232118,0.11167733287075371,597499,2019.0,"Bea is over her ex. Absolutely, completely, over her... except that she's not. When Bea finds out that her ex is also attending her sister's wedding, Bea does what any logical person would do and summons an incredibly hot, sarcastic demon to be her date. But demons are tricky, and now hers won't leave her alone."
Brothers Bond,"Kevin Grevioux, Ryan Benjamin",action,9.04,2433043.0,170381,0.070027944430082,141476,2018.0,"An exiled prince and his two blind samurai protectors set on a dangerous journey to reclaim their
 kingdom from demonic forces."
Brutally Honest,Deya Muniz,comedy,9.47,25535004.0,1359876,0.053255366633191054,241346,2016.0,Funny things happen so I draw them.
BuzzFeed Comics,BuzzFeed Comics,comedy,5.64,20016479.0,844308,0.042180645257340214,81720,2015.0,Comics that get you.
CARL,"Hussein Traboulsi, Nekucciola",slice of life,9.76,58012330.0,5562555,0.09588573670459366,427584,2017.0,Carl is a robot psychiatrist that suddenly becomes sentient. He starts longing to be human but his creator and father figure Dr Alda prevents him from showing his feelings out of fear of losing him. More challenges arise when Alda's arch nemesis sets out to destroy them both.
CODE HELIX,"Bryan Arfiandy, Na-eum So, Nikki Dibya Wardhana",drama,9.5,1123187.0,496930,0.44242855374928663,41180,2021.0,"Rendra, an intelligent high school student known for his computer talents, discovers that he can use his ability to hack as a way of exposing the misdeeds and hypocrisy of his classmates under the pseudonym ""Helix."" What starts as an attempt to enact justice on a chauvinist classmate moves further and further into a moral gray area as Rendra/Helix starts to look for new targets. Will he take things too far? Will his secret identity be discovered?"
Cape of Spirits,Kris Nguyen,action,9.48,23276639.0,2474216,0.10629610228521394,521453,2019.0,"A former heir to the throne, Jinsei Kimura is now a fugitive on the run from the very empire he once called home. Now, to clear his name, Jinsei must fight alongside a team once sworn to deliver his head , working together to uncover the truth behind the coins that power their civilization. In a world without trust, where long-time allies are now enemies, can Jinsei harness the power of the Spirit Coins to find his own personal redemption?"
Caster,"Common, Noble Transmission",action,9.03,904708.0,76988,0.08509706999385437,52325,2018.0,"â€‹CASTER - A world traveling rare antiquities dealer gets caught up in a world of espionage, but all he wants is his payday. A man of exotic taste, he is addicted to one thing: risk. However, to some, his appeal exists not because of his lifestyle, but because he truly cares about making sure the rare antiques he chases end up in the hands of a passionate buyer. He respects art and expects others to as well. No museums though. He needs to get paid!"
Castle Swimmer,Wendy Lian Martin,fantasy,9.84,341317665.0,27354155,0.08014280479740185,3008642,2019.0,"What happens when your entire life is ruled by a prophecy , your future foretold by people you've never met, who died long before you were born. Such is the story of two young sea creatures. One believed to be a guiding light for his people, a Beacon who will lead them to a bright, prosperous future. The other is a teenage prince for who's destiny is to KILL the Beacon so that HIS own people might thrive. When both reject the course set for them, it leads to a raucous adventure as big and unpredictable as the ocean itself , and a romance that nobody could have predicted."
Cat Got Your Tongue,"Corey, Teo",comedy,8.74,2091870.0,306365,0.14645508564107712,69029,2022.0,"When Nova’s owner gives her a strange serum, she suddenly develops the ability to speak! This propels her into pet influencer stardom, much to the joy of Nova’s owner and the dismay of, well, Nova herself. Now Nova will have to learn to navigate the newfound fame she never asked for and also deal with mysterious forces who want to exploit her abilities for evil."
Cat Loaf Adventures,kyutepastry,slice of life,9.59,25890461.0,2324474,0.08978109737018587,339459,2018.0,Follow the adventures of Cat Loaf and other pastry treats!
