title_id,Title,Genre,Creators,Schedule,Subscribers,Rating,Views,Likes,Status,daily_pass,Synopsis
2135,The Remarried Empress,FANTASY,"Alphatart,Sumpul,HereLee",SUNDAY,4402930,9.8,512221012,40948046,ONGOING,FALSE,"Navier Ellie Trovi was an empress perfect in every way -- intelligent, courageous, and socially adept. She was kind to her subjects and devoted to her husband. Navier was perfectly content to live the rest of her days as the wise empress of the Eastern Empire. That is, until her husband brought home a mistress and demanded a divorce. “I accept this divorce… And I request an approval of my remarriage.” In a shocking twist, Navier remarries another emperor and retains her title and childhood dream as empress. But just how did everything unfold?
"
2134,Rotten,THRILLER,GOOD GUY,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",441199,9.64,13639183,1293451,COMPLETED,TRUE,"Jaeshin sees dead people, and Officer Han can sniff out evil. Literally. Their search for a missing friend leads them and professional stuntwoman Yuhyeon into a tangled web of vile cover-ups and twisted violence. Can they handle the overpowering stench of evil?"
2128,Mystical,SUPERNATURAL,VAN.J,SUNDAY,733158,9.85,31689818,3806966,COMPLETED,TRUE,"Garam has always loved to draw, but his dreams of being an artist have been on hold ever since his mother passed away. Wanting to become more independent and focus on his art, he moves into his grandmother's empty house by the ocean. There, he meets his greatest muse: a mystical water creature with no memories of her past. Now it’s up to Garam to help her uncover what she has forgotten."
2126,Crown of Feathers,FANTASY,"Nicki Pau Preto,Foxkirin,ITSURYUU,WmW",WEDNESDAY,293598,9.11,10313707,1211221,COMPLETED,TRUE,"In a world ruled by fierce warrior queens, a grand empire was built upon the backs of Phoenix Riders—legendary heroes who soared through the sky on wings of fire—until a war between two sisters ripped it all apart.
​
Sixteen years later, Veronyka is a war orphan who dreams of becoming a Phoenix Rider from the stories of old. After a shocking betrayal from her sister, Veronyka sets out alone to find the fabled Phoenix Riders—and will stop at nothing to join their ranks. "
2117,Phase,ROMANCE,Jouki,WEDNESDAY,1229958,9.5,83180984,7641028,HIATUS,FALSE,"Min is unique. Plagued by debts, misfortune and a troubled past her life has been anything but normal. When she has the opportunity to earn a great deal of money, 50 million dollars to be exact,  she would be a fool to refuse. Despite the odd conditions she takes a chance with Shuu, the handsome, irritating billionare who can change her life. Can she keep her secrets close to her chest or will she ruin them both?"
2114,To Love Your Enemy,ROMANCE,"Jungyoon,Taegeon",MONDAY,2207629,9.47,153697514,13416834,COMPLETED,TRUE,"Having mastered the art of lying her way through life, Yeonhee Bae has vowed to leave her past behind and make a fresh start for herself by going to college at 24. But when she runs into someone who knows a secret from her past that could completely ruin her reputation, her hopes for a perfect life suddenly start to crumble. Amidst college gossip, crushes, and jealousy, can the two set aside their differences and embrace each other for who they really are?"
2113,Back to You,DRAMA,Honey B,FRIDAY,773926,9.62,41998457,5237528,COMPLETED,TRUE,"What if an unexpected accident suddenly transported you back to ten years ago? For Hayoung, suddenly traveling back in time to high school means the opportunity to save the life of Jaehyun, the one person she's always loved... Will she be able to change both of their fates?"
2087,AntiSTALKER,ROMANCE,VOKIVORMOK,THURSDAY,683093,9.71,49090969,5104895,COMPLETED,TRUE,"At this school usual students study with vampires from wealthy families. She is a representative from disciplinary committee, he is a guy who breaks school rules. She is a hunter, he is a target. He is her stalker, she is his target."
2066,Nice To Meet You,ROMANCE,Wishroomness,MONDAY,1495681,9.13,96607148,9597020,COMPLETED,TRUE,"A ditsy university student Mew finds a lost student card. Instead of doing the sensible thing, Mew decides to let fate take the wheel and try something silly. Little did she know, she would be confronting the owner of the card, Daze who has some things to say about what she did. Did Mew make the biggest mistake of her life? or the best decision of her life? Follow these two adorable goofballs to find out!"
2053,Parallel City,MYSTERY,Goda,THURSDAY,457476,9.82,26745404,3847341,COMPLETED,TRUE,"Can two people look exactly alike? Fear sweeps the city as people report seeing their own doubles. Then the disappearances start. Mere coincidence? Or are the mysterious twins harbingers of bad luck? Whatever they are, if you spot one, you better think fast!"
2052,Your Smile is a Trap,ROMANCE,AENGO,MONDAY,1159576,9.78,85951708,10207680,HIATUS,FALSE,"Ex-idol trainee Kiyu has lived his whole life adored by everyone for his good looks. But he dreams of ordinary high school life, so when he puts on glasses to blend in with his peers, he finds that making friends is a lot harder when you don’t have your looks to fall back on. Not to mention he’s also socially awkward, his new seatmate has a permanent scowl on her face, and his fans have tracked him down at his new school."
2049,"Mom, I'm Sorry",DRAMA,"MiTi,GUGU",FRIDAY,860159,9.71,46506680,5882765,COMPLETED,TRUE,"“Mom, I’m sorry. Please don’t die.” When Henry realizes death is at his mother’s doorstep, he strikes a deal with a lifespan dealer to give years of his own life to his ailing mother. Now, his mother is a 20-year-old college student with a full life ahead of her, and Henry devotes his remaining days to helping her live life to the fullest. But things turn complicated when his friend falls in love with her!"
2027,The Boxer,SPORTS,JH,THURSDAY,1654966,9.86,176045629,11727225,COMPLETED,TRUE,You’ve got the raw talent. Or you’re the underdog. But do you have the heart? Do you have what it takes? Let’s see what you’re made of. The real fight starts now!
2025,WEBTOON Now,TIPTOON,"Wyatt the Cat,LOZOLZ",MONDAY,589682,8.49,53322372,2419560,ONGOING,FALSE,Get your WEBTOON news here!
2018,Stray Souls,FANTASY,Maf,SUNDAY,426623,9.75,19759139,2922341,COMPLETED,FALSE,"The strings that bind our souls can be used to control us...and others. While Eylin is not particularly good at string weaving, her unique soul structure does make her resistant to magical manipulation. Which, when you're the last person standing between the Amethyst King and his quest for ultimate power, is a very, very good thing..."
2011,Covenant,ACTION,explodikid,SUNDAY,727714,9.62,28036468,3269837,COMPLETED,FALSE,"Ezra, a powerful exorcist with no faith in God, is tasked to protect a seemingly normal human from rising demonic forces. With his church under scrutiny and the threat of war on the horizon, will Ezra find his conviction in time? Or will Sunny suffer the consequences?
​"
2010,It's Mine,THRILLER,LuckS,MONDAY,1302519,9.72,102729440,10747385,COMPLETED,TRUE,"There’s nothing that Yohan Do doesn’t know about his crush, Dajeong. Where she sits in class, works after school... and even where she lives. But unable to approach her, he watches her every move from afar and will do anything to protect her. Anything."
2009,Your Throne,FANTASY,SAM,SATURDAY,1848792,9.78,180523418,18771867,HIATUS,FALSE,"Tensions are brewing under the seemingly calm surface of the Vasilios Empire, a kingdom ruled by the Imperial Family and the Temple. Lady Medea Solon has lost her place next to Crown Prince Eros, but resolves to do whatever it will take to win back what's rightfully hers. Will she reclaim her throne?"
1988,WEBTOON GREENLiGHT,FANTASY,"WEBTOON,Various Artists,WmW",FRIDAY,711895,9.6,16373526,3303086,COMPLETED,FALSE,"You choose the next Original! Every Friday a new series will be released. If the third episode of any series receives 60,000 likes by the following Thursday at 5 pm PDT then it will be greenlit and will become a full-length Original series."
1983,Toaster Dude,COMEDY,"littlebobler,soaporsalad","MONDAY,THURSDAY",499127,9.76,29274192,3394241,COMPLETED,TRUE,"All his life, Dude has had one simple dream: to own a toaster. And he’s finally done it. Nothing could possibly go wrong... right?"
1973,How to Become a Dragon,FANTASY,eon,SATURDAY,482537,9.78,29756124,5418976,COMPLETED,FALSE,"What should you do when a 1000-year-old imoogi named Bari suddenly appears in your apartment and demands you pay for the sins of your ancestors? Help him become a dragon, of course! Young Yoo's life is on the line as he teaches Bari the ins and outs of getting along with humans in order to prepare for the Nakdong River Dragon Exam. Will Young be able to help Bari pass the exam and become a full-fledged dragon?"
1972,Before We Knew It,ROMANCE,Nakano Mayaka,SUNDAY,674372,8.69,46873139,4675812,COMPLETED,TRUE,"A stranger to love, Kano's only romantic experience lies in novels.  Her love of books has driven her to pursue a career in editing.  When she's assigned to work with playboy best-selling author Kagaya, she becomes determined to succeed despite their ever-complicating relationship!"
1971,#Killstagram,THRILLER,Ryoung,SATURDAY,933881,9.32,45459497,3816843,COMPLETED,FALSE,"Remi Do has everything -- she's super pretty, has the best brand sponsorships on social media, and gets 10,000 likes within seconds of posting a selfie. Oh, and she also has a serial-killing stalker following her every move."
1963,Staying Healthy Together,TIPTOON,Various Artists,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",199455,9.72,15988976,1606729,COMPLETED,FALSE,"A series of tips for staying safe during the COVID-19 outbreak. Brought to you by the WEBTOON Staff and Original Creators around the world. For the most recent information about the novel virus COVID-19, go to the World Health Organization's (WHO) website at www.who.int. Let's stay healthy together!"
1951,Marry Me!,ROMANCE,Miku Yuki,MONDAY,294426,9.73,22669270,2989815,COMPLETED,TRUE,"Civil servant Sinn gets a huge surprise on his 29th birthday when he is chosen as the first subject of an experimental new law to marry someone he's never met. His marriage partner is Mari, a recluse who has yet to experience the small joys of life. Now the two must navigate their relationship as a married couple, all while proving -- or disproving -- that the law will benefit the greater good of society."
